ASSESSMENT_START_TIME;FINDING_UNIQUE_ID;PROVIDER;CHECK_ID;CHECK_TITLE;CHECK_TYPE;STATUS;STATUS_EXTENDED;SERVICE_NAME;SUBSERVICE_NAME;SEVERITY;RESOURCE_TYPE;RESOURCE_DETAILS;RESOURCE_TAGS;DESCRIPTION;RISK;RELATED_URL;REMEDIATION_RECOMMENDATION_TEXT;REMEDIATION_RECOMMENDATION_URL;REMEDIATION_RECOMMENDATION_CODE_NATIVEIAC;REMEDIATION_RECOMMENDATION_CODE_TERRAFORM;REMEDIATION_RECOMMENDATION_CODE_CLI;REMEDIATION_RECOMMENDATION_CODE_OTHER;COMPLIANCE;CATEGORIES;DEPENDS_ON;RELATED_TO;NOTES;PROFILE;ACCOUNT_ID;ACCOUNT_NAME;ACCOUNT_EMAIL;ACCOUNT_ARN;ACCOUNT_ORG;ACCOUNT_TAGS;REGION;RESOURCE_ID;RESOURCE_ARN
2025-07-03T18:13:33.798139;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_port_mongodb_27017_27018-058264182205-us-east-1-sg-00ae588c277a43457;aws;ec2_securitygroup_allow_ingress_from_internet_to_port_mongodb_27017_27018;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to MongoDB ports 27017 and 27018.;Infrastructure Security;PASS;Security group GuardDutyManagedSecurityGroup-vpc-089f5163cf7507f20 (sg-00ae588c277a43457) does not have MongoDB ports 27017 and 27018 open to the Internet.;ec2;securitygroup;high;AwsEc2SecurityGroup;GuardDutyManagedSecurityGroup-vpc-089f5163cf7507f20;GuardDutyManaged=true;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to MongoDB ports 27017 and 27018.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046;internet-exposed;;;;;58264182205;;;;;;us-east-1;sg-00ae588c277a43457;arn:aws:ec2:us-east-1:058264182205:security-group/sg-00ae588c277a43457
2025-07-03T18:13:33.798139;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_port_mongodb_27017_27018-058264182205-us-east-1-sg-0f8ee5226f12cd9d9;aws;ec2_securitygroup_allow_ingress_from_internet_to_port_mongodb_27017_27018;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to MongoDB ports 27017 and 27018.;Infrastructure Security;PASS;Security group gitlab-alpha-pentest-sg (sg-0f8ee5226f12cd9d9) does not have MongoDB ports 27017 and 27018 open to the Internet.;ec2;securitygroup;high;AwsEc2SecurityGroup;gitlab-alpha-pentest-sg;cost_code=ibdp | Name=gitlab-alpha-pentest-sg | Tenant=pentest | owner=ibdp-devops | environment=alpha;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to MongoDB ports 27017 and 27018.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046;internet-exposed;;;;;58264182205;;;;;;us-east-1;sg-0f8ee5226f12cd9d9;arn:aws:ec2:us-east-1:058264182205:security-group/sg-0f8ee5226f12cd9d9
2025-07-03T18:13:33.798139;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_port_mongodb_27017_27018-058264182205-us-east-1-sg-09e78aefa08e66042;aws;ec2_securitygroup_allow_ingress_from_internet_to_port_mongodb_27017_27018;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to MongoDB ports 27017 and 27018.;Infrastructure Security;PASS;Security group Lazsa-productpoc_eks_node_security_group (sg-09e78aefa08e66042) does not have MongoDB ports 27017 and 27018 open to the Internet.;ec2;securitygroup;high;AwsEc2SecurityGroup;Lazsa-productpoc_eks_node_security_group;Project=Lazsa-productpoc | Environment=productpoc | Name=Lazsa-productpoc_eks_node_security_group | Application=Lazsa | CreatedBy=Terraform | Owner=praveenvaranasi;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to MongoDB ports 27017 and 27018.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046;internet-exposed;;;;;58264182205;;;;;;us-east-1;sg-09e78aefa08e66042;arn:aws:ec2:us-east-1:058264182205:security-group/sg-09e78aefa08e66042
2025-07-03T18:13:33.798139;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-058264182205-us-east-1-sg-051874c4edd06bc3f;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group GuardDutyManagedSecurityGroup-vpc-0fad79b857c1c6d9d (sg-051874c4edd06bc3f) does not have FTP ports 20 and 21 open to the Internet.;ec2;securitygroup;high;AwsEc2SecurityGroup;GuardDutyManagedSecurityGroup-vpc-0fad79b857c1c6d9d;GuardDutyManaged=true;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046;internet-exposed;;;;;58264182205;;;;;;us-east-1;sg-051874c4edd06bc3f;arn:aws:ec2:us-east-1:058264182205:security-group/sg-051874c4edd06bc3f
2025-07-03T18:13:33.798139;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-058264182205-us-east-1-sg-0b05b5b0864c3c3c0;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group CaliboPentest-security-group (sg-0b05b5b0864c3c3c0) does not have FTP ports 20 and 21 open to the Internet.;ec2;securitygroup;high;AwsEc2SecurityGroup;CaliboPentest-security-group;Name=CaliboPentest-security-group;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046;internet-exposed;;;;;58264182205;;;;;;us-east-1;sg-0b05b5b0864c3c3c0;arn:aws:ec2:us-east-1:058264182205:security-group/sg-0b05b5b0864c3c3c0
2025-07-03T18:13:33.798139;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-058264182205-us-east-1-sg-0f3c024b45e33aab1;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group Lazsa-productpoc-kafka-default-sg (sg-0f3c024b45e33aab1) does not have FTP ports 20 and 21 open to the Internet.;ec2;securitygroup;high;AwsEc2SecurityGroup;Lazsa-productpoc-kafka-default-sg;Project=Lazsa-productpoc | Application=Lazsa | Name=Lazsa-productpoc-kafka-default-sg | Environment=productpoc | Owner=praveenvaranasi | CreatedBy=Terraform;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046;internet-exposed;;;;;58264182205;;;;;;us-east-1;sg-0f3c024b45e33aab1;arn:aws:ec2:us-east-1:058264182205:security-group/sg-0f3c024b45e33aab1
2025-07-03T18:13:33.798139;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-058264182205-us-east-1-sg-093dfc5d578b93ea0;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group GuardDutyManagedSecurityGroup-vpc-0609b48cd7d85bdfb (sg-093dfc5d578b93ea0) does not have FTP ports 20 and 21 open to the Internet.;ec2;securitygroup;high;AwsEc2SecurityGroup;GuardDutyManagedSecurityGroup-vpc-0609b48cd7d85bdfb;GuardDutyManaged=true;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046;internet-exposed;;;;;58264182205;;;;;;us-east-1;sg-093dfc5d578b93ea0;arn:aws:ec2:us-east-1:058264182205:security-group/sg-093dfc5d578b93ea0
2025-07-03T18:13:33.798139;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-058264182205-us-east-1-sg-0e599a5683d1067bb;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group Lazsa-productpoc-rds-kong-security-group (sg-0e599a5683d1067bb) does not have FTP ports 20 and 21 open to the Internet.;ec2;securitygroup;high;AwsEc2SecurityGroup;Lazsa-productpoc-rds-kong-security-group;CreatedBy=Terraform | Name=Lazsa-productpoc-rds-kong-security-group | Application=Lazsa | Project=Lazsa-productpoc | Environment=productpoc | Owner=praveenvaranasi;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046;internet-exposed;;;;;58264182205;;;;;;us-east-1;sg-0e599a5683d1067bb;arn:aws:ec2:us-east-1:058264182205:security-group/sg-0e599a5683d1067bb
2025-07-03T18:13:33.798139;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-058264182205-us-east-1-sg-0c2579c6bb4509c58;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group dbe-worker-3724299697447224-1731995856063 (sg-0c2579c6bb4509c58) does not have FTP ports 20 and 21 open to the Internet.;ec2;securitygroup;high;AwsEc2SecurityGroup;dbe-worker-3724299697447224-1731995856063;;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046;internet-exposed;;;;;58264182205;;;;;;us-east-1;sg-0c2579c6bb4509c58;arn:aws:ec2:us-east-1:058264182205:security-group/sg-0c2579c6bb4509c58
2025-07-03T18:13:33.798139;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-058264182205-us-east-1-sg-0ea67e78418535522;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group toolstest (sg-0ea67e78418535522) does not have FTP ports 20 and 21 open to the Internet.;ec2;securitygroup;high;AwsEc2SecurityGroup;toolstest;;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046;internet-exposed;;;;;58264182205;;;;;;us-east-1;sg-0ea67e78418535522;arn:aws:ec2:us-east-1:058264182205:security-group/sg-0ea67e78418535522
2025-07-03T18:13:33.798139;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-058264182205-us-east-1-sg-0c63bc187e2c73fe3;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group default (sg-0c63bc187e2c73fe3) does not have FTP ports 20 and 21 open to the Internet.;ec2;securitygroup;high;AwsEc2SecurityGroup;default;Application=Lazsa | kubernetes.io/cluster/Lazsa-productpoc-eks=shared | CreatedBy=Terraform | kubernetes.io/role/elb=1 | Owner=praveenvaranasi | Project=Lazsa-productpoc | Environment=productpoc | Name=Lazsa-productpoc-vpc-default-sg;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046;internet-exposed;;;;;58264182205;;;;;;us-east-1;sg-0c63bc187e2c73fe3;arn:aws:ec2:us-east-1:058264182205:security-group/sg-0c63bc187e2c73fe3
2025-07-03T18:13:33.798139;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-058264182205-us-east-1-sg-04a52fa7f8cc50528;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group Lazsa-productpoc-rds-mysql-security-group (sg-04a52fa7f8cc50528) does not have FTP ports 20 and 21 open to the Internet.;ec2;securitygroup;high;AwsEc2SecurityGroup;Lazsa-productpoc-rds-mysql-security-group;Application=Lazsa | CreatedBy=Terraform | Owner=praveenvaranasi | Project=Lazsa-productpoc | Name=Lazsa-productpoc-rds-mysql-security-group | Environment=productpoc;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046;internet-exposed;;;;;58264182205;;;;;;us-east-1;sg-04a52fa7f8cc50528;arn:aws:ec2:us-east-1:058264182205:security-group/sg-04a52fa7f8cc50528
2025-07-03T18:13:33.798139;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-058264182205-us-east-1-sg-041bccd0451ff6946;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group default (sg-041bccd0451ff6946) does not have FTP ports 20 and 21 open to the Internet.;ec2;securitygroup;high;AwsEc2SecurityGroup;default;;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046;internet-exposed;;;;;58264182205;;;;;;us-east-1;sg-041bccd0451ff6946;arn:aws:ec2:us-east-1:058264182205:security-group/sg-041bccd0451ff6946
2025-07-03T18:13:33.798139;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-058264182205-us-east-1-sg-0165f84d89c9d6c3b;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group default (sg-0165f84d89c9d6c3b) does not have FTP ports 20 and 21 open to the Internet.;ec2;securitygroup;high;AwsEc2SecurityGroup;default;;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046;internet-exposed;;;;;58264182205;;;;;;us-east-1;sg-0165f84d89c9d6c3b;arn:aws:ec2:us-east-1:058264182205:security-group/sg-0165f84d89c9d6c3b
2025-07-03T18:13:33.798139;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-058264182205-us-east-1-sg-02da1b49d822c3601;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group k8s-kong-kongdash-54d13f5c00 (sg-02da1b49d822c3601) does not have FTP ports 20 and 21 open to the Internet.;ec2;securitygroup;high;AwsEc2SecurityGroup;k8s-kong-kongdash-54d13f5c00;elbv2.k8s.aws/cluster=Lazsa-productpoc-eks | service.k8s.aws/resource=ManagedLBSecurityGroup | service.k8s.aws/stack=kong/kongdashboard-konga;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046;internet-exposed;;;;;58264182205;;;;;;us-east-1;sg-02da1b49d822c3601;arn:aws:ec2:us-east-1:058264182205:security-group/sg-02da1b49d822c3601
2025-07-03T18:13:33.798139;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-058264182205-us-east-1-sg-0b70aacbb9d0c4036;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group GuardDutyManagedSecurityGroup-vpc-0b06f716fadca4437 (sg-0b70aacbb9d0c4036) does not have FTP ports 20 and 21 open to the Internet.;ec2;securitygroup;high;AwsEc2SecurityGroup;GuardDutyManagedSecurityGroup-vpc-0b06f716fadca4437;GuardDutyManaged=true;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046;internet-exposed;;;;;58264182205;;;;;;us-east-1;sg-0b70aacbb9d0c4036;arn:aws:ec2:us-east-1:058264182205:security-group/sg-0b70aacbb9d0c4036
2025-07-03T18:13:33.798139;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-058264182205-us-east-1-sg-069b89fee5e08ac6c;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group Lazsa-productpoc-rds-cadence-security-group (sg-069b89fee5e08ac6c) does not have FTP ports 20 and 21 open to the Internet.;ec2;securitygroup;high;AwsEc2SecurityGroup;Lazsa-productpoc-rds-cadence-security-group;CreatedBy=Terraform | Name=Lazsa-productpoc-rds-cadence-security-group | Application=Lazsa | Environment=productpoc | Owner=praveenvaranasi | Project=Lazsa-productpoc;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046;internet-exposed;;;;;58264182205;;;;;;us-east-1;sg-069b89fee5e08ac6c;arn:aws:ec2:us-east-1:058264182205:security-group/sg-069b89fee5e08ac6c
2025-07-03T18:13:33.798139;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-058264182205-us-east-1-sg-0355694a525cedc8e;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group eks-cluster-sg-pentest-tools-pentest-1505841641 (sg-0355694a525cedc8e) does not have FTP ports 20 and 21 open to the Internet.;ec2;securitygroup;high;AwsEc2SecurityGroup;eks-cluster-sg-pentest-tools-pentest-1505841641;aws:eks:cluster-name=pentest-tools-pentest | kubernetes.io/cluster/pentest-tools-pentest=owned | Name=eks-cluster-sg-pentest-tools-pentest-1505841641;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046;internet-exposed;;;;;58264182205;;;;;;us-east-1;sg-0355694a525cedc8e;arn:aws:ec2:us-east-1:058264182205:security-group/sg-0355694a525cedc8e
2025-07-03T18:13:33.798139;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-058264182205-us-east-1-sg-08d25cb9917e739e5;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group jenkins-agent-pentest-sg (sg-08d25cb9917e739e5) does not have FTP ports 20 and 21 open to the Internet.;ec2;securitygroup;high;AwsEc2SecurityGroup;jenkins-agent-pentest-sg;cost_code=ibdp | owner=ibdp-devops | Name=jenkins-agent-pentest-sg | TenantID=pentest;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046;internet-exposed;;;;;58264182205;;;;;;us-east-1;sg-08d25cb9917e739e5;arn:aws:ec2:us-east-1:058264182205:security-group/sg-08d25cb9917e739e5
2025-07-03T18:13:33.798139;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-058264182205-us-east-1-sg-060fa9f40fb866074;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group jenkins-master-pentest-instance-sg-20250630111003978000000003 (sg-060fa9f40fb866074) does not have FTP ports 20 and 21 open to the Internet.;ec2;securitygroup;high;AwsEc2SecurityGroup;jenkins-master-pentest-instance-sg-20250630111003978000000003;Name=jenkins-master-pentest-instance-sg;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046;internet-exposed;;;;;58264182205;;;;;;us-east-1;sg-060fa9f40fb866074;arn:aws:ec2:us-east-1:058264182205:security-group/sg-060fa9f40fb866074
2025-07-03T18:13:33.798139;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-058264182205-us-east-1-sg-0c751b7069f921b7e;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group pentest-tools-pentest_eks_node_security_group (sg-0c751b7069f921b7e) does not have FTP ports 20 and 21 open to the Internet.;ec2;securitygroup;high;AwsEc2SecurityGroup;pentest-tools-pentest_eks_node_security_group;Name=pentest-tools-pentest_eks_node_security_group;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046;internet-exposed;;;;;58264182205;;;;;;us-east-1;sg-0c751b7069f921b7e;arn:aws:ec2:us-east-1:058264182205:security-group/sg-0c751b7069f921b7e
